CustomerID,Recency,Frequency,Monetary
16838,166,2,570.76
16839,5,11,5716.14
16840,239,2,139.85
16841,64,6,2136.2400000000002
16843,58,19,9374.86
16844,198,2,614.34
16845,254,1,253.88
16846,213,2,628.09
16847,254,1,421.45
16848,12,3,1130.2
16854,53,2,1408.96
16856,53,2,323.09000000000003
16857,78,1,352.8
16858,4,10,4292.59
16859,52,5,1184.6
16860,88,3,1610.62
16861,26,3,772.83
16862,183,4,662.33
16863,2,2,495.72
16864,70,2,409.25
16865,37,1,130.95
16867,325,1,76.74000000000001
16868,30,3,384.56
16870,105,1,450.16
16872,63,3,533.11
16873,65,6,7493.77
16874,15,1,209.89000000000001
16875,73,6,2139.0
16876,39,1,136.01
16880,129,1,321.78000000000003
16883,7,18,2101.61
16884,192,2,641.13
16885,21,1,234.19
16886,92,1,134.0
16887,36,2,465.84000000000003
16888,36,3,434.2
16889,33,3,947.98
16890,112,3,285.41
16891,7,7,1202.77
16892,190,2,236.56
16893,2,2,249.89000000000001
16894,138,3,1306.96
16895,74,4,900.63
16896,191,1,103.95
16898,4,3,496.26
16899,14,2,424.71000000000004
16901,365,1,204.26
16903,16,2,678.55
16904,3,7,1360.31
16905,7,11,1923.57
16906,64,3,851.33
16907,1,5,722.0500000000001
16908,358,1,252.59
16911,271,2,255.25
16912,57,4,1904.93
16913,287,2,310.47
16915,22,5,921.5
16916,8,3,536.04
16917,268,1,1460.3600000000001
16918,58,10,2137.72
16919,4,14,2515.76
16920,47,1,355.45
16921,78,2,255.03
16922,208,1,611.08
16923,11,13,6088.05
16925,176,1,125.65
16926,7,5,1169.6100000000001
16928,9,13,1199.08
16931,5,3,629.4
16932,59,2,262.32
16933,25,7,2536.07
16934,19,4,1152.1100000000001
16935,17,3,530.86
16936,21,1,286.39
16937,135,1,196.25
16938,17,5,4283.68
16939,124,3,433.84999999999997
16940,86,5,3377.78
16941,247,1,33.0
16943,175,2,482.76
16944,245,1,101.36
16945,29,14,4202.66
16946,19,5,1222.04
16947,98,4,548.73
16948,65,4,433.75
16950,3,8,2535.21
16952,77,3,628.22
16954,15,11,3996.7999999999997
16955,4,4,790.74
16958,71,1,778.49
16960,26,5,1483.83
16961,24,2,560.39
16962,45,1,251.04
16964,369,2,207.85
16970,262,1,71.4
16972,18,2,749.0
16973,22,1,127.0
16974,158,2,365.5
16975,59,3,926.12
16977,31,4,496.0
16978,302,2,424.55
16979,19,3,1007.74
16980,64,1,394.37
16983,5,5,1748.15
16984,40,7,5891.01
16985,12,13,5459.04
16986,81,9,3015.55
16987,12,4,904.6
16988,15,1,256.55
16990,58,1,165.0
16991,57,1,1041.21
16992,23,8,3862.19
16993,99,2,1950.95
16996,18,3,666.6500000000001
16998,80,1,107.0
17000,32,2,406.3
17001,12,8,2651.23
17002,79,4,1077.82
17003,38,4,828.21
17004,28,2,1012.22
17005,106,2,622.36
17006,28,4,853.49
17007,73,1,230.17000000000002
17008,65,1,81.36
17009,187,1,242.06
17011,283,2,400.8
17012,361,1,360.61
17016,212,1,552.4
17017,1,13,5416.35
17018,23,4,1367.6
17019,4,8,2703.03
17020,178,2,935.62
17021,78,6,1182.22
17022,68,1,189.0
17023,53,3,800.1800000000001
17025,9,4,1152.8700000000001
17026,5,2,54.15
17027,82,3,433.07
17028,217,3,1593.83
17029,18,5,1421.3
17031,14,4,2393.5
17032,183,8,2984.32
17033,33,1,302.65000000000003
17034,45,2,530.9
17035,227,2,180.06
17036,19,1,176.9
17038,51,1,630.77
17039,240,1,1954.99
17040,186,1,13.52
17041,33,3,583.71
17043,11,4,858.47
17044,10,11,11013.82
17045,12,2,488.24
17046,80,4,1264.05
17047,67,3,1188.33
17048,73,4,1146.33
17049,11,10,4287.5
17050,11,5,1462.95
17051,82,3,465.6
17055,81,1,232.85000000000002
17056,374,1,128.60000000000002
17057,232,1,294.74
17059,5,5,2506.54
17062,1,4,645.8100000000001
17063,43,6,2177.39
17065,273,2,194.7
17066,362,1,228.34
17067,360,3,454.54
17068,4,27,4601.69
17069,9,6,3084.58
17070,46,1,133.18
17071,17,4,1364.68
17072,261,1,273.35
17074,198,1,203.05
17075,65,6,1402.51
17076,28,3,401.67
17077,214,1,306.0
17080,15,5,669.91
17081,31,4,660.48
17082,30,4,2728.18
17083,45,6,2644.01
17084,32,1,2253.22
17085,12,23,6285.27
17087,373,1,221.53
17089,22,1,128.45
17090,10,6,1105.53
17091,3,11,3961.44
17092,73,7,3737.38
17093,228,1,235.88
17094,59,1,100.2
17095,66,4,1248.09
17096,19,7,2675.8
17097,1,2,363.66
17098,17,3,591.07
17099,169,1,582.17
17101,30,3,885.32
17103,358,1,424.3
17104,59,1,474.03000000000003
17106,25,1,481.58000000000004
17107,33,4,5255.24
17108,299,1,174.95
17109,42,2,410.42
17110,156,2,336.6
17111,61,1,227.97
17112,138,1,197.57
17113,210,6,2305.59
17115,184,4,1923.99
17116,284,1,389.78
17121,38,1,314.74
17122,24,3,432.18
17123,75,2,631.87
17126,17,4,1026.98
17127,64,5,1155.0300000000002
17129,156,1,31.85
17132,88,2,1220.91
17133,110,5,9730.09
17134,78,1,212.1
17135,7,4,798.03
17136,298,1,231.68
17137,52,6,1099.81
17138,25,6,4036.77
17139,25,13,8915.99
17141,54,4,727.58
17142,40,3,696.25
17143,53,2,880.97
17145,148,4,3120.91
17146,71,10,5102.86
17147,88,5,1485.36
17149,87,1,143.10000000000002
17150,12,6,1357.95
17151,371,1,231.90000000000003
17152,61,1,327.0
17155,163,5,640.76
17156,127,1,591.87
17157,116,17,4832.900000000001
17158,183,2,713.03
17159,113,2,560.71
17160,10,11,6691.13
17161,80,1,856.01
17163,81,2,406.68
17165,17,5,1635.64
17167,15,3,867.11
17168,134,1,400.2
17169,214,1,320.95
17170,10,2,178.68
17171,297,1,159.68
17172,66,2,638.81
17176,162,2,596.1899999999999
17177,141,1,119.5
17178,367,1,432.96000000000004
17179,18,3,795.47
17180,58,7,1452.8
17181,9,2,225.45000000000002
17182,58,2,321.3
17184,205,2,198.41000000000003
17185,227,3,229.46
17187,162,1,263.76
17188,82,6,2118.7000000000003
17189,196,3,569.88
17190,39,5,1281.83
17191,4,11,2726.77
17192,172,1,75.28
17193,22,2,610.74
17194,166,1,549.88
17195,291,1,562.98
17196,63,1,327.75
17198,1,2,521.66
17199,218,1,135.04000000000002
17200,23,4,356.71
17201,159,3,853.32
17202,56,1,160.65
17203,24,4,2004.01
17204,10,5,3940.13
17205,52,2,615.27
17207,288,1,292.62
17208,31,1,111.15
17209,285,3,595.7
17210,28,1,251.72
17211,5,6,1729.43
17212,94,2,567.56
17213,2,7,2401.07
17215,100,1,186.15
17216,190,1,63.6
17217,255,1,96.6
17218,4,9,2226.96
17219,52,1,144.9
17220,53,7,1269.76
17221,227,3,642.14
17222,113,5,1250.8600000000001
17223,4,2,433.99
17224,137,1,100.86000000000001
17225,217,1,131.15
17226,80,2,501.98
17227,4,7,1081.8600000000001
17228,3,7,1269.89
17230,199,10,5750.08
17231,25,15,3940.08
17233,84,2,369.98
17235,8,7,1354.82
17236,46,6,1013.13
17237,11,2,679.44
17238,7,17,3982.66
17239,23,3,806.95
17240,232,1,130.60000000000002
17241,21,12,2736.64
17242,92,3,1754.24
17243,5,44,11920.43
17244,19,4,871.14
17245,325,1,200.18
17246,182,2,38.92
17248,117,1,181.89000000000001
17249,64,1,68.03
17251,18,2,529.15
17254,37,1,198.29
17255,26,2,490.21999999999997
17256,117,3,258.93
17257,72,2,189.78
17258,32,2,417.3
17259,4,5,1239.11
17260,47,1,120.95
17261,145,1,221.59
17262,2,7,1504.26
17264,60,1,268.28
17266,135,2,205.14
17268,81,7,970.25
17269,21,1,491.81
17270,105,2,601.45
17271,372,1,204.3
17273,60,1,141.12
17274,31,1,465.4
17275,19,1,114.1
17276,38,1,502.49
17278,201,1,25.2
17280,74,1,118.86
17281,10,6,797.85
17282,92,2,623.08
17283,14,1,188.46
17284,25,2,1140.58
17285,264,2,407.94
17286,36,2,237.81
17287,3,16,3000.5
17288,26,4,1050.8
17289,12,6,1110.78
17290,17,6,974.95
17292,108,2,271.75
17293,30,8,1896.57
17294,305,2,467.79
17296,366,1,338.13
17298,10,3,455.84
17299,75,2,336.62
17300,26,2,393.64
17301,260,1,131.15
17304,170,1,111.5
17305,284,1,2135.46
17306,29,2,1151.04
17307,31,11,3999.8900000000003
17308,29,2,4511.76
17309,17,2,237.64000000000001
17310,23,2,1025.1
17311,28,4,2181.71
17314,29,9,2376.51
17315,11,5,3318.35
17316,56,1,124.45
17318,361,1,157.32999999999998
17319,305,1,29.099999999999998
17320,4,4,1695.15
17321,30,4,1008.05
17322,12,5,922.59
17323,43,5,644.52
17324,2,9,1311.64
17325,46,2,512.77
17326,44,2,312.35
17327,45,2,152.35
17328,309,1,104.7
17329,367,3,475.42
17330,180,2,59.900000000000006
17332,164,5,838.27
17334,42,1,328.13
17335,19,2,497.04
17336,108,1,81.12
17338,11,9,5395.79
17339,1,2,119.0
17340,2,8,9935.93
17341,2,3,1006.53
17342,15,4,1227.54
17343,12,5,1066.3
17344,364,1,299.74
17345,11,6,1066.94
17346,9,12,2509.84
17348,73,4,1285.69
17349,16,4,674.16
17350,30,3,612.381
17351,63,9,1401.08
17352,332,1,36.25
17353,127,2,1502.0
17354,64,3,1740.8999999999999
17355,22,1,273.31
17356,190,4,768.25
17358,12,3,500.2
17359,284,1,156.6
17360,21,3,632.27
17361,312,2,383.59000000000003
17362,36,5,711.8100000000001
17363,31,3,920.46
17364,12,17,7510.24
17365,22,7,3417.13
17366,68,2,1077.24
17368,11,6,879.42
17369,91,1,979.2
17371,259,3,236.97
17372,17,20,3010.13
17373,54,3,520.58
17374,31,1,231.34
17375,67,1,260.45
17376,40,2,250.44
17377,1,60,14174.25
17378,10,1,10.95
17380,70,3,645.0
17381,4,12,19726.76
17382,71,7,836.88
17383,89,1,110.7
17384,103,1,171.15
17386,21,1,126.35000000000001
17388,56,7,1415.81
17389,10,27,25381.65
17390,56,1,149.3
17392,86,1,168.65
17393,46,2,381.15000000000003
17395,144,1,97.5
17396,7,7,1476.3
17397,52,1,516.87
17400,217,3,2525.44
17401,177,1,114.85
17402,5,12,2461.68
17403,86,1,118.95
17404,45,8,15874.300000000001
17406,2,11,2704.63
17407,47,1,552.9
17408,136,2,283.44
17409,57,8,7021.66
17411,22,2,646.44
17412,8,10,3159.46
17413,40,2,560.14
17414,59,4,1471.52
17416,29,15,10405.03
17417,184,1,164.18
17418,23,1,206.6
17419,3,8,2273.95
17420,9,4,485.6
17421,22,3,1059.41
17422,17,5,1615.39
17423,29,1,420.54
17426,88,7,3040.51
17428,4,18,14562.91
17429,32,2,832.54
17430,1,3,469.40999999999997
17432,21,7,1363.23
17433,21,1,266.8
17435,47,1,331.35
17436,44,3,317.76
17437,165,1,369.68
17438,80,4,1034.32
17439,291,1,325.74
17440,185,1,137.16
17441,368,1,293.35
17442,17,9,2371.7400000000002
17448,133,46,14523.67
17449,23,6,2348.94
17450,3,7,52422.3
17454,98,6,1030.41
17456,1,2,975.5600000000001
17457,15,9,4247.11
17458,17,1,213.08
17460,8,12,1605.8400000000001
17463,196,2,659.4
17464,158,2,617.1800000000001
17465,61,7,2542.79
17467,31,1,102.6
17468,11,1,57.8
17469,36,12,3180.28
17470,3,7,1679.8
17471,110,1,321.65000000000003
17472,264,1,224.81
17473,44,2,607.0
17474,235,1,1047.0
17476,31,2,489.86
17477,248,2,1144.3
17478,44,2,1272.8000000000002
17479,268,1,389.26000000000005
17480,80,1,370.41
17482,123,2,775.64
17483,50,1,177.69
17484,212,2,209.57
17487,364,1,160.55
17488,277,1,336.5
17490,24,2,658.1800000000001
17491,3,8,2422.2
17492,114,2,747.85
17493,21,1,100.91
17494,137,1,54.7
17495,26,1,309.16
17496,199,3,1141.84
17497,26,2,287.25
17499,197,1,718.51
17504,16,9,6493.14
17505,186,3,1289.64
17508,17,7,4191.92
17510,56,1,206.08
17511,3,31,84541.17
17512,88,8,2542.83
17513,44,2,645.6
17514,305,1,313.35
17515,30,5,963.49
17516,14,1,182.62
17518,61,2,329.42
17519,4,10,3265.4500000000003
17521,30,2,554.85
17524,74,2,394.14
17525,33,2,739.2
17526,1,9,2970.14
17529,246,2,1240.25
17530,1,3,725.21
17531,163,2,970.12
17532,21,1,65.34
17533,70,1,34.8
17534,87,4,1445.47
17536,56,2,288.33
17539,253,4,1176.84
17540,19,4,1011.7
17541,145,1,119.86
17542,277,2,170.1
17543,185,1,120.05
17544,26,3,944.82
17545,26,3,767.54
17547,11,2,727.85
17548,14,3,627.96
17550,33,6,2239.48
17552,8,10,2154.88
17553,108,3,2270.0
17555,61,3,565.43
17556,15,1,142.77
17557,368,1,34.0
17558,29,1,259.17
17559,148,1,167.62
17560,31,4,1040.85
17561,26,3,537.9
17563,214,2,392.38
17565,222,1,131.83
17567,8,2,1024.55
17568,269,1,374.45
17570,17,1,100.0
17571,178,1,205.23999999999998
17572,9,7,496.26000000000005
17575,303,1,171.7
17576,1,23,5266.77
17577,281,2,348.75
17578,110,6,903.87
17579,214,1,304.38
17580,12,2,325.3
17581,8,20,7712.71
17582,82,4,1271.68
17583,196,1,135.95
17584,103,4,4067.12
17585,81,3,948.03
17586,255,1,167.4
17587,264,1,176.71
17588,32,4,1699.35
17589,21,14,11433.77
17591,3,2,519.95
17592,374,1,148.3
17593,45,6,4168.46
17594,85,2,1504.7
17596,4,7,2075.7400000000002
17597,54,4,1439.72
17598,17,1,409.98
17599,113,1,52.05
17601,16,1,297.07
17602,108,8,2300.01
17603,253,3,1393.66
17604,58,4,633.02
17605,226,1,160.75
17606,373,1,87.30000000000001
17607,12,1,333.81
17608,85,2,296.07
17609,38,6,782.12
17610,176,5,1511.94
17611,57,13,4376.41
17612,15,12,3346.41
17615,23,3,392.2
17616,3,2,489.59999999999997
17617,194,1,385.19
17618,19,8,3071.36
17621,40,3,1795.22
17622,233,2,1130.21
17623,45,6,1838.72
17624,73,2,725.15
17625,82,4,3958.5
17626,238,1,254.0
17627,114,1,296.36
17629,24,2,641.4
17631,10,4,470.16
17633,15,3,732.55
17635,60,3,1265.58
17638,283,2,842.4000000000001
17639,23,5,506.67
17640,15,5,2547.28
17642,65,3,1112.2
17643,9,2,439.7
17644,30,9,3132.96
17646,1,10,3141.4
17647,305,2,198.6
17648,21,1,418.87
17649,105,2,710.4
17651,134,6,1758.52
17655,2,3,1013.54
17657,66,1,126.0
17659,8,3,835.33
17660,373,1,163.47
17662,297,2,412.92
17663,53,10,3372.92
17664,110,2,561.59
17665,129,1,563.1
17666,113,3,1319.6399999999999
17667,71,4,1895.19
17669,98,3,2735.63
17671,1,2,830.63
17672,53,5,2600.46
17673,11,7,2578.91
17674,4,1,300.66
17675,3,40,17885.32
17676,2,5,1378.16
17677,2,28,20329.68
17678,239,1,301.65
17679,157,5,1585.5
17680,19,2,313.05
17681,233,5,731.2
17682,4,6,1982.45
17683,21,3,819.01
17685,8,6,2751.64
17686,59,2,2557.35
17687,56,1,432.68
17688,29,1,304.2
17689,24,2,317.08
17690,2,8,2685.2
17691,4,3,489.65000000000003
17692,32,8,2234.86
17694,147,2,1412.85
17695,30,3,980.6999999999999
17696,18,19,5393.88
17699,112,2,442.0
17700,17,10,4145.33
17702,19,2,1319.67
17703,54,1,296.1
17705,91,2,260.38
17706,2,17,10245.49
17707,12,6,456.9
17708,38,2,620.85
17709,106,4,533.5600000000001
17710,59,1,293.5
17713,18,4,1198.09
17714,60,4,1257.18
17715,228,1,163.2
17716,32,13,10300.98
17717,57,1,376.92
17718,280,1,299.83
17720,3,7,1572.97
17721,295,1,307.21000000000004
17722,2,2,2006.32
17723,11,1,102.0
17726,31,7,1092.06
17728,40,2,1362.75
17729,232,1,438.65000000000003
17730,18,7,2475.32
17731,257,2,468.88
17732,8,8,2166.42
17734,161,3,741.69
17735,3,8,4134.91
17738,31,9,2304.51
17739,10,11,4939.24
17740,25,6,426.90000000000003
17741,42,2,101.1
17742,64,9,1743.3700000000001
17743,84,1,229.2
17744,16,1,326.74
17745,113,2,600.34
17746,107,3,793.9300000000001
17748,163,1,358.15
17749,182,1,351.66
17751,57,1,157.85999999999999
17753,100,4,382.06
17754,10,8,2786.57
17756,11,3,728.75
17757,4,28,3773.11
17758,63,4,1555.83
17759,29,2,441.92
17760,9,5,631.34
17762,92,1,129.75
17763,289,3,71.15
17764,38,3,741.02
17765,84,1,156.37
17766,17,2,299.61
17767,46,1,141.85
17768,23,4,1210.83
17769,19,7,3095.95
17771,72,2,141.6
17772,28,1,187.3
17773,150,2,575.37
17774,33,5,2060.1
17776,22,2,330.56
17778,297,1,197.70000000000002
17780,303,3,346.56
17782,18,2,679.02
17783,148,1,93.49
17784,186,1,112.86
17785,81,2,271.44
17787,7,1,736.28
17789,297,1,171.25
17790,14,6,815.11
17792,103,2,368.35
17794,322,2,147.3
17796,5,4,661.04
17797,31,5,1191.44
17798,217,1,178.07
17799,25,10,3207.76
17801,87,3,770.03
17802,8,8,3761.38
17803,28,1,184.66
17804,12,3,383.78000000000003
17805,246,1,414.72
17807,31,3,437.87
17808,184,4,262.64
17809,7,11,5925.4800000000005
17810,304,2,373.16
17811,10,8,1757.98
17812,4,4,405.48
17814,11,2,1609.37
17815,29,1,591.96
17816,1,3,75.75999999999999
17817,14,3,400.46999999999997
17818,373,1,124.78
17819,7,6,2907.65
17820,10,1,180.60999999999999
17821,42,1,334.62
17822,56,5,2162.93
17823,57,2,449.25
17825,234,4,701.96
17826,10,1,133.34
17827,257,1,388.84
17829,45,4,3867.5
17833,359,1,338.46000000000004
17834,50,2,689.6700000000001
17838,1,10,3786.7000000000003
17840,79,1,175.9
17841,1,91,29562.02
17842,238,1,430.69
17843,47,1,114.92
17845,191,4,596.09
17847,151,2,129.69
17848,53,21,2657.91
17849,116,4,457.96000000000004
17850,8,155,51208.87
17851,58,6,1552.35
17852,24,3,543.47
17853,43,3,1596.29
17854,98,4,757.24
17855,8,1,208.97
17857,1,2,1803.2
17858,5,19,7614.24
17860,4,4,717.39
17861,21,10,2990.41
17862,21,3,923.99
17863,5,7,2585.2
17864,21,2,321.72
17865,11,26,15785.87
17866,120,2,805.3000000000001
17867,46,9,424.18
17868,22,1,227.15
17869,4,3,599.78
17870,2,2,1213.8
17871,33,4,913.05
17872,17,1,235.87
17873,9,14,4621.320000000001
17875,324,1,167.1
17876,35,3,3424.02
17878,31,2,999.48
17880,275,2,366.0
17882,15,2,291.56
17883,175,3,324.08
17884,4,18,2325.92
17886,73,3,703.27
17888,10,17,1091.44
17889,10,5,545.05
17894,2,11,1292.39
17897,3,8,1968.75
17898,88,2,147.12
17901,157,2,149.7
17902,182,1,216.4
17903,30,1,381.09000000000003
17905,9,10,1580.38
17907,276,1,291.76
17908,9,5,1142.47
17909,373,1,110.05
17910,362,1,261.7
17912,11,1,64.49
17913,36,12,3020.64
17915,187,1,225.78
17916,264,2,43.87
17918,136,3,396.39
17919,74,1,536.28
17920,4,39,20137.24
17921,15,6,1574.13
17922,179,1,170.4
17923,163,2,289.5
17924,9,2,574.2
17925,8,1,244.08
17926,80,3,638.2
17927,357,1,294.0
17928,207,1,128.7
17929,23,8,2239.1
17930,29,8,2534.7400000000002
17931,33,12,2993.88
17933,268,1,114.69
17934,42,1,344.90000000000003
17935,36,5,540.35
17938,56,1,144.29
17940,81,6,26286.75
17941,226,3,1128.72
17944,59,1,74.99
17945,332,3,360.35
17949,7,74,60117.6
17950,1,6,947.26
17951,9,2,627.5400000000001
17952,14,4,788.46
17953,176,1,159.17000000000002
17954,3,9,1618.93
17955,291,2,392.6
17958,364,1,465.41999999999996
17959,228,1,140.75
17960,158,2,61.300000000000004
17961,8,62,1697.85
17962,185,3,564.55
17963,107,4,643.16
17964,8,1,261.76
17965,1,17,4558.01
17966,227,5,865.49
17967,7,2,223.42
17968,9,4,590.44
17969,138,18,2126.09
17971,184,1,161.94
17974,17,3,1035.1
17975,2,12,2527.17
17976,8,1,321.79
17977,36,1,1223.31
17978,1,4,1159.99
17980,29,1,201.27
17981,46,1,239.12
17982,316,1,138.18
17983,31,1,171.71
17984,28,4,999.51
17987,12,4,766.87
17988,123,7,288.42
17989,15,1,207.33
17990,16,3,896.7700000000001
17991,227,1,206.95
17992,25,1,252.88
17993,253,1,225.99
17994,24,7,1595.1399999999999
17995,18,2,419.38
17996,15,3,482.33
17998,16,3,639.24
17999,2,2,338.41
18000,200,1,124.25
18001,85,4,509.01
18002,11,4,244.37
18003,12,1,353.51
18006,17,3,524.83
18007,28,1,215.22
18008,51,14,17642.89
18009,178,7,1896.84
18011,9,2,410.79
18012,359,1,115.3
18016,46,2,476.90000000000003
18017,67,1,165.0
18018,35,2,175.85
18020,179,1,190.48000000000002
18021,145,2,216.41
18022,21,4,894.53
18025,15,6,1177.72
18026,136,2,2074.07
18028,219,1,192.05
18029,278,1,433.77
18031,14,1,451.3
18034,11,1,335.52
18035,21,2,546.34
18036,21,8,1142.37
18037,57,9,97.39999999999999
18038,192,1,141.48
18039,10,4,548.22
18041,1,20,4536.29
18042,177,1,116.10000000000001
18043,2,1,287.91
18044,23,8,1417.01
18046,285,1,189.63
18047,17,2,326.09
18048,129,1,222.64000000000001
18049,73,2,500.92
18050,29,1,337.66
18051,270,7,2282.28
18052,200,1,10877.18
18053,161,2,271.05
18054,28,1,176.5
18055,3,6,4381.78
18056,254,1,190.95
18057,29,3,1188.46
18058,177,2,603.9
18060,44,2,1185.46
18061,2,19,4369.56
18062,22,3,912.15
18063,26,2,186.60000000000002
18064,82,9,3667.83
18065,24,15,3473.8
18066,22,2,1122.4
18069,19,6,2455.68
18070,305,1,314.1
18071,1,5,975.63
18074,9,2,1019.44
18075,10,10,3171.54
18076,16,1,151.49
18077,2,8,1699.25
18078,61,2,389.4
18079,127,1,590.78
18083,33,1,463.53
18084,19,2,704.75
18085,9,3,955.8000000000001
18087,15,15,10705.8
18089,82,1,428.45
18090,57,1,321.9
18091,229,1,360.85
18092,1,8,7111.18
18093,80,4,2346.19
18094,82,6,3374.22
18095,63,3,1723.04
18096,78,3,808.81
18097,21,5,1965.52
18098,32,1,527.94
18100,186,1,451.56
18101,10,3,399.61
18102,1,89,349164.35
18103,185,1,105.8
18106,112,5,1019.16
18107,78,1,165.88
18108,232,2,577.8100000000001
18109,5,13,1828.24
18110,47,1,193.48000000000002
18111,225,1,405.85
18112,54,2,420.66999999999996
18113,4,1,76.32000000000001
18115,333,1,9.700000000000001
18116,12,5,731.38
18118,5,4,1068.05
18119,3,1,180.7
18123,149,1,92.2
18124,108,1,102.65
18127,39,1,209.05
18128,173,1,399.29
18131,267,1,222.95999999999998
18132,140,1,220.13
18134,234,2,445.0
18135,28,5,567.71
18136,45,2,847.03
18137,187,2,145.99
18140,109,1,536.41
18141,37,2,882.47
18144,9,8,2169.25
18145,18,7,2748.19
18148,282,1,112.85000000000001
18149,40,4,941.88
18151,56,4,1226.09
18152,282,1,426.69
18153,295,1,246.22
18154,24,3,533.41
18156,5,1,186.88
18157,207,1,213.9
18160,22,1,365.82
18161,15,1,184.41
18162,368,1,371.51
18163,220,1,728.84
18166,259,1,175.5
18168,8,11,2538.7599999999998
18170,10,6,1897.69
18171,106,4,1206.0
18172,23,32,9905.56
18173,248,1,589.52
18174,239,1,58.5
18175,311,1,176.10000000000002
18177,196,3,875.45
18178,38,7,4512.93
18179,158,2,754.38
18181,36,4,821.49
18182,99,1,291.13
18186,358,1,329.58000000000004
18187,267,1,724.89
18188,66,3,1279.55
18189,261,1,313.49
18190,239,3,461.16
18191,113,1,321.6
18193,16,2,963.59
18194,74,5,3188.2
18195,23,1,101.16
18196,107,2,770.56
18197,211,1,230.1
18199,319,1,344.75
18201,358,1,447.53000000000003
18203,17,3,332.1
18206,189,1,314.65999999999997
18207,135,1,544.47
18208,201,1,360.08
18210,18,1,147.45
18212,313,1,298.3
18214,166,4,1780.34
18215,73,4,1933.15
18217,149,2,323.29
18218,232,2,479.91999999999996
18219,4,8,1493.1200000000001
18220,30,5,1616.48
18221,26,1,383.33
18223,23,12,7516.31
18225,1,15,7539.84
18226,14,15,6650.83
18227,120,1,295.0
18229,2,10,3526.81
18230,14,2,1480.8600000000001
18231,42,23,4782.400000000001
18234,187,1,179.6
18236,24,6,913.11
18238,151,1,270.92
18239,8,2,588.75
18241,51,4,913.9
18242,81,4,1372.72
18243,50,1,515.78
18244,66,2,568.64
18245,15,13,3757.92
18246,245,1,162.72
18247,50,3,839.73
18251,81,8,21964.14
18252,184,5,1015.42
18253,278,1,317.88
18254,217,1,267.9
18255,92,1,199.85
18256,23,1,110.69999999999999
18257,82,4,2262.52
18258,100,6,2059.67
18259,2,5,1979.6000000000001
18260,10,17,7318.91
18262,29,2,428.06
18264,134,1,603.25
18266,70,1,251.1
18267,308,1,269.37
18268,227,5,1464.73
18269,2,1,168.60000000000002
18270,68,1,161.4
18271,245,2,680.85
18272,184,3,1307.4
18273,226,1,153.0
18275,214,2,741.85
18276,28,5,1320.66
18277,33,4,1069.67
18278,40,1,240.3
18279,155,1,231.34
18280,30,1,307.55
18281,213,1,120.32
18283,18,6,619.37
18284,67,1,461.68
18285,296,1,427.0
18286,112,2,1296.43
18287,18,4,2345.71
